algorithm,n,seed,comparison_count,degree_gini,degree_p80_fraction,degree_normalized_entropy,maximum_degree_share,strength_gini,strength_p80_fraction,strength_normalized_entropy,maximum_strength_share,progress_fraction
quick,1024,140,256,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.023215743175841116
quick,1024,140,512,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.04643148635168223
quick,1024,140,1024,0.4990234375,0.6005859375,0.5999295214872734,0.5,0.4995107650756836,0.6005859375,0.5999023437500052,0.5,0.09286297270336447
quick,1024,140,2048,0.6612550021383188,0.3583984375,0.6779591702757023,0.25,0.6615829467773438,0.357421875,0.677600684539097,0.25,0.18572594540672893
quick,1024,140,4096,0.7176870502069435,0.2763671875,0.7651852400432569,0.12638991845811712,0.7193665504455566,0.2724609375,0.7663309272762237,0.125,0.37145189081345786
quick,1024,140,8192,0.5942035866211668,0.40625,0.8623766488725446,0.0637621540762902,0.5930484533309937,0.4052734375,0.8644977678393869,0.0625,0.7429037816269157
quick,1024,140,11027,0.4184711618686987,0.59765625,0.9148841796810959,0.04775018670649739,0.41088271614559724,0.6025390625,0.918087491198395,0.04643148635168223,1.0
quick,1024,141,1,0.998046875,0.001953125,0.09999999999999999,0.5,0.998046875,0.001953125,0.09999999999999999,0.5,8.008328661808281e-05
quick,1024,141,2,0.99755859375,0.0029296875,0.15,0.5,0.99755859375,0.0029296875,0.15,0.5,0.00016016657323616562
quick,1024,141,4,0.99658203125,0.00390625,0.19999999999999998,0.5,0.99658203125,0.00390625,0.19999999999999998,0.5,0.00032033314647233124
quick,1024,141,8,0.99462890625,0.005859375,0.25,0.5,0.99462890625,0.005859375,0.25,0.5,0.0006406662929446625
quick,1024,141,16,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.001281332585889325
quick,1024,141,32,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.00256266517177865
quick,1024,141,64,0.96728515625,0.0390625,0.40000000000000063,0.5,0.96728515625,0.0390625,0.40000000000000063,0.5,0.0051253303435573
quick,1024,141,128,0.93603515625,0.076171875,0.4500000000000006,0.5,0.93603515625,0.076171875,0.4500000000000006,0.5,0.0102506606871146
quick,1024,141,256,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.0205013213742292
quick,1024,141,512,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.0410026427484584
quick,1024,141,1024,0.4990234375,0.6005859375,0.5999295214872734,0.5,0.4995107650756836,0.6005859375,0.5999023437500052,0.5,0.0820052854969168
quick,1024,141,2048,0.5198968643084065,0.578125,0.6552126031586586,0.25,0.5203628540039062,0.578125,0.6548779515221617,0.25,0.1640105709938336
quick,1024,141,4096,0.688608111355743,0.2265625,0.7600999733308624,0.12689159017613497,0.6912057399749756,0.22265625,0.7614886072015504,0.125,0.3280211419876672
quick,1024,141,8192,0.5852098175398208,0.419921875,0.8436844422300255,0.06365107018417122,0.5852839946746826,0.4169921875,0.8460471564814825,0.0625,0.6560422839753344
quick,1024,141,12487,0.43726482878893735,0.5830078125,0.9024552346738844,0.04203994411112024,0.4298544705243452,0.587890625,0.9058350105374201,0.0410026427484584,1.0
quick,1024,142,1,0.998046875,0.001953125,0.09999999999999999,0.5,0.998046875,0.001953125,0.09999999999999999,0.5,8.373806732540613e-05
quick,1024,142,2,0.99755859375,0.0029296875,0.15,0.5,0.99755859375,0.0029296875,0.15,0.5,0.00016747613465081226
quick,1024,142,4,0.99658203125,0.00390625,0.19999999999999998,0.5,0.99658203125,0.00390625,0.19999999999999998,0.5,0.0003349522693016245
quick,1024,142,8,0.99462890625,0.005859375,0.25,0.5,0.99462890625,0.005859375,0.25,0.5,0.000669904538603249
quick,1024,142,16,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.001339809077206498
quick,1024,142,32,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.002679618154412996
quick,1024,142,64,0.96728515625,0.0390625,0.40000000000000063,0.5,0.96728515625,0.0390625,0.40000000000000063,0.5,0.005359236308825992
quick,1024,142,128,0.93603515625,0.076171875,0.4500000000000006,0.5,0.93603515625,0.076171875,0.4500000000000006,0.5,0.010718472617651985
quick,1024,142,256,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.02143694523530397
quick,1024,142,512,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.04287389047060794
quick,1024,142,1024,0.4995088577270508,0.6005859375,0.6003633784360661,0.49951171875,0.4995088577270508,0.6005859375,0.6003633784360661,0.49951171875,0.08574778094121588
quick,1024,142,2048,0.6704850372060265,0.2978515625,0.6834763654896991,0.2506124448799608,0.6715478897094727,0.296875,0.68370282467984,0.249755859375,0.17149556188243176
quick,1024,142,4096,0.7367584663065201,0.21875,0.7754596197980247,0.12777916562578068,0.7372784614562988,0.21875,0.7780047794182723,0.1248779296875,0.3429911237648635
quick,1024,142,8192,0.5407226807436669,0.4609375,0.8673980743326408,0.06414597441685478,0.5395793914794922,0.458984375,0.8707194784548256,0.06243896484375,0.685982247529727
quick,1024,142,11942,0.43649638100401345,0.58203125,0.9084501389079792,0.04414810978767478,0.427122040382683,0.587890625,0.9123137921654066,0.042832021436945235,1.0
quick,1024,143,1,0.998046875,0.001953125,0.09999999999999999,0.5,0.998046875,0.001953125,0.09999999999999999,0.5,9.405568096313017e-05
quick,1024,143,2,0.99755859375,0.0029296875,0.15,0.5,0.99755859375,0.0029296875,0.15,0.5,0.00018811136192626034
quick,1024,143,4,0.99658203125,0.00390625,0.19999999999999998,0.5,0.99658203125,0.00390625,0.19999999999999998,0.5,0.0003762227238525207
quick,1024,143,8,0.99462890625,0.005859375,0.25,0.5,0.99462890625,0.005859375,0.25,0.5,0.0007524454477050414
quick,1024,143,16,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.0015048908954100827
quick,1024,143,32,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.0030097817908201654
quick,1024,143,64,0.96728515625,0.0390625,0.40000000000000063,0.5,0.96728515625,0.0390625,0.40000000000000063,0.5,0.006019563581640331
quick,1024,143,128,0.93603515625,0.076171875,0.4500000000000006,0.5,0.93603515625,0.076171875,0.4500000000000006,0.5,0.012039127163280662
quick,1024,143,256,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.024078254326561323
quick,1024,143,512,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.04815650865312265
quick,1024,143,1024,0.4990234375,0.6005859375,0.5999295214872734,0.5,0.4995107650756836,0.6005859375,0.5999023437500052,0.5,0.0963130173062453
quick,1024,143,2048,0.6377201444070906,0.376953125,0.6711314955341321,0.25012224938875305,0.6382451057434082,0.376953125,0.6706400852889276,0.25,0.1926260346124906
quick,1024,143,4096,0.7348316345139061,0.2275390625,0.766860030507832,0.127017630990812,0.7366697788238525,0.2236328125,0.7681976485848415,0.125,0.3852520692249812
quick,1024,143,8192,0.5640955295302119,0.4404296875,0.8728683198960403,0.06412185031966905,0.5610103607177734,0.4423828125,0.8756938901693827,0.0625,0.7705041384499624
quick,1024,143,10632,0.4175991912673225,0.59375,0.9155247922683003,0.049568756662467295,0.41056939692673056,0.5986328125,0.918726158880895,0.04815650865312265,1.0
quick,1024,144,1,0.998046875,0.001953125,0.09999999999999999,0.5,0.998046875,0.001953125,0.09999999999999999,0.5,8.87784090909091e-05
quick,1024,144,2,0.99755859375,0.0029296875,0.15,0.5,0.99755859375,0.0029296875,0.15,0.5,0.0001775568181818182
quick,1024,144,4,0.99658203125,0.00390625,0.19999999999999998,0.5,0.99658203125,0.00390625,0.19999999999999998,0.5,0.0003551136363636364
quick,1024,144,8,0.99462890625,0.005859375,0.25,0.5,0.99462890625,0.005859375,0.25,0.5,0.0007102272727272727
quick,1024,144,16,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.0014204545454545455
quick,1024,144,32,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.002840909090909091
quick,1024,144,64,0.96728515625,0.0390625,0.40000000000000063,0.5,0.96728515625,0.0390625,0.40000000000000063,0.5,0.005681818181818182
quick,1024,144,128,0.93603515625,0.076171875,0.4500000000000006,0.5,0.93603515625,0.076171875,0.4500000000000006,0.5,0.011363636363636364
quick,1024,144,256,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.022727272727272728
quick,1024,144,512,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.045454545454545456
quick,1024,144,1024,0.4995088577270508,0.6005859375,0.6003633784360661,0.49951171875,0.4995088577270508,0.6005859375,0.6003633784360661,0.49951171875,0.09090909090909091
quick,1024,144,2048,0.7025790744357638,0.212890625,0.7152538888200994,0.2537202380952381,0.7054653167724609,0.2001953125,0.7169837402594128,0.249755859375,0.18181818181818182
quick,1024,144,4096,0.6453742386532277,0.3515625,0.773156591789759,0.12651496413554292,0.6478188037872314,0.3466796875,0.7749553158522248,0.1248779296875,0.36363636363636365
quick,1024,144,8192,0.558722988332603,0.4404296875,0.8650023405416087,0.06404156754726431,0.5563936233520508,0.4404296875,0.8681425039772505,0.06243896484375,0.7272727272727273
quick,1024,144,11264,0.4189569329233409,0.5986328125,0.9092380326965495,0.046819221967963384,0.41137400540438573,0.6015625,0.9129236065916815,0.04541015625,1.0
quick,1024,145,1,0.998046875,0.001953125,0.09999999999999999,0.5,0.998046875,0.001953125,0.09999999999999999,0.5,9.559315553006405e-05
quick,1024,145,2,0.99755859375,0.0029296875,0.15,0.5,0.99755859375,0.0029296875,0.15,0.5,0.0001911863110601281
quick,1024,145,4,0.99658203125,0.00390625,0.19999999999999998,0.5,0.99658203125,0.00390625,0.19999999999999998,0.5,0.0003823726221202562
quick,1024,145,8,0.99462890625,0.005859375,0.25,0.5,0.99462890625,0.005859375,0.25,0.5,0.0007647452442405124
quick,1024,145,16,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.0015294904884810248
quick,1024,145,32,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.0030589809769620497
quick,1024,145,64,0.96728515625,0.0390625,0.40000000000000063,0.5,0.96728515625,0.0390625,0.40000000000000063,0.5,0.006117961953924099
quick,1024,145,128,0.93603515625,0.076171875,0.4500000000000006,0.5,0.93603515625,0.076171875,0.4500000000000006,0.5,0.012235923907848199
quick,1024,145,256,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.024471847815696397
quick,1024,145,512,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.048943695631392795
quick,1024,145,1024,0.4990234375,0.6005859375,0.5999295214872734,0.5,0.4995107650756836,0.6005859375,0.5999023437500052,0.5,0.09788739126278559
quick,1024,145,2048,0.6262763089565004,0.3955078125,0.667850066018772,0.25,0.6266384124755859,0.39453125,0.6674652686510806,0.25,0.19577478252557118
quick,1024,145,4096,0.7256862160461213,0.23828125,0.7643745278367003,0.12717553455992045,0.7275309562683105,0.234375,0.7663024863382596,0.125,0.39154956505114236
quick,1024,145,8192,0.5497316872177975,0.4609375,0.8713177403068719,0.06415401981688197,0.5470423698425293,0.4609375,0.8743774498691859,0.0625,0.7830991301022847
quick,1024,145,10461,0.40614435272924676,0.6123046875,0.9134967001214528,0.050488599348534204,0.3985959195165376,0.6142578125,0.9171006557987222,0.048943695631392795,1.0
quick,1024,146,1,0.998046875,0.001953125,0.09999999999999999,0.5,0.998046875,0.001953125,0.09999999999999999,0.5,8.774238834781083e-05
quick,1024,146,2,0.99755859375,0.0029296875,0.15,0.5,0.99755859375,0.0029296875,0.15,0.5,0.00017548477669562167
quick,1024,146,4,0.99658203125,0.00390625,0.19999999999999998,0.5,0.99658203125,0.00390625,0.19999999999999998,0.5,0.00035096955339124333
quick,1024,146,8,0.99462890625,0.005859375,0.25,0.5,0.99462890625,0.005859375,0.25,0.5,0.0007019391067824867
quick,1024,146,16,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.0014038782135649733
quick,1024,146,32,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.0028077564271299467
quick,1024,146,64,0.96728515625,0.0390625,0.40000000000000063,0.5,0.96728515625,0.0390625,0.40000000000000063,0.5,0.005615512854259893
quick,1024,146,128,0.93603515625,0.076171875,0.4500000000000006,0.5,0.93603515625,0.076171875,0.4500000000000006,0.5,0.011231025708519787
quick,1024,146,256,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.022462051417039573
quick,1024,146,512,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.044924102834079147
quick,1024,146,1024,0.4990234375,0.6005859375,0.5999295214872734,0.5,0.4995107650756836,0.6005859375,0.5999023437500052,0.5,0.08984820566815829
quick,1024,146,2048,0.5902952788978495,0.478515625,0.6647137578840198,0.25,0.5906925201416016,0.478515625,0.6643287753635637,0.25,0.17969641133631659
quick,1024,146,4096,0.7068046000466417,0.2509765625,0.7662516006578372,0.12723880597014925,0.7090990543365479,0.24609375,0.7683511784576897,0.125,0.35939282267263317
quick,1024,146,8192,0.5940305763226434,0.41796875,0.8573062650560119,0.06420233463035019,0.5914885997772217,0.4169921875,0.8605846537143134,0.0625,0.7187856453452663
quick,1024,146,11397,0.4251841122913076,0.5908203125,0.9126670009870553,0.04641139642500681,0.4159170004990349,0.595703125,0.9165475243212501,0.044924102834079147,1.0
quick,1024,147,1,0.998046875,0.001953125,0.09999999999999999,0.5,0.998046875,0.001953125,0.09999999999999999,0.5,8.354916868577158e-05
quick,1024,147,2,0.99755859375,0.0029296875,0.15,0.5,0.99755859375,0.0029296875,0.15,0.5,0.00016709833737154316
quick,1024,147,4,0.99658203125,0.00390625,0.19999999999999998,0.5,0.99658203125,0.00390625,0.19999999999999998,0.5,0.0003341966747430863
quick,1024,147,8,0.99462890625,0.005859375,0.25,0.5,0.99462890625,0.005859375,0.25,0.5,0.0006683933494861726
quick,1024,147,16,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.0013367866989723452
quick,1024,147,32,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.0026735733979446905
quick,1024,147,64,0.96728515625,0.0390625,0.40000000000000063,0.5,0.96728515625,0.0390625,0.40000000000000063,0.5,0.005347146795889381
quick,1024,147,128,0.93603515625,0.076171875,0.4500000000000006,0.5,0.93603515625,0.076171875,0.4500000000000006,0.5,0.010694293591778762
quick,1024,147,256,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.021388587183557524
quick,1024,147,512,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.04277717436711505
quick,1024,147,1024,0.4990234375,0.6005859375,0.5999295214872734,0.5,0.4995107650756836,0.6005859375,0.5999023437500052,0.5,0.0855543487342301
quick,1024,147,2048,0.5274782837689302,0.5703125,0.6566792054142234,0.24987787005373718,0.5277080535888672,0.5693359375,0.6564584723641427,0.25,0.1711086974684602
quick,1024,147,4096,0.6857435961203682,0.2685546875,0.7590099048784095,0.1272071623974136,0.6881957054138184,0.26171875,0.7614266437105045,0.125,0.3422173949369204
quick,1024,147,8192,0.565964741788435,0.4462890625,0.8458280903092427,0.06388160359685276,0.5655568838119507,0.443359375,0.8490582731463626,0.0625,0.6844347898738408
quick,1024,147,11969,0.43520888264098145,0.583984375,0.903380666935043,0.044037882049074474,0.4255313368128082,0.5908203125,0.9074201053598264,0.04277717436711505,1.0
quick,1024,148,1,0.998046875,0.001953125,0.09999999999999999,0.5,0.998046875,0.001953125,0.09999999999999999,0.5,8.971828458639871e-05
quick,1024,148,2,0.99755859375,0.0029296875,0.15,0.5,0.99755859375,0.0029296875,0.15,0.5,0.00017943656917279743
quick,1024,148,4,0.99658203125,0.00390625,0.19999999999999998,0.5,0.99658203125,0.00390625,0.19999999999999998,0.5,0.00035887313834559486
quick,1024,148,8,0.99462890625,0.005859375,0.25,0.5,0.99462890625,0.005859375,0.25,0.5,0.0007177462766911897
quick,1024,148,16,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.99072265625,0.0107421875,0.30000000000000004,0.5,0.0014354925533823794
quick,1024,148,32,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.98291015625,0.0205078125,0.35000000000000003,0.5,0.002870985106764759
quick,1024,148,64,0.96728515625,0.0390625,0.40000000000000063,0.5,0.96728515625,0.0390625,0.40000000000000063,0.5,0.005741970213529518
quick,1024,148,128,0.93603515625,0.076171875,0.4500000000000006,0.5,0.93603515625,0.076171875,0.4500000000000006,0.5,0.011483940427059035
quick,1024,148,256,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.87353515625,0.1513671875,0.4999999999999979,0.5,0.02296788085411807
quick,1024,148,512,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.74853515625,0.3017578125,0.5499999999999947,0.5,0.04593576170823614
quick,1024,148,1024,0.4995088577270508,0.6005859375,0.6003633784360661,0.49951171875,0.4995088577270508,0.6005859375,0.6003633784360661,0.49951171875,0.09187152341647228
quick,1024,148,2048,0.583352734184172,0.4921875,0.6641181279536494,0.24987787005373718,0.5835542678833008,0.4912109375,0.6639531487987004,0.249755859375,0.18374304683294457
quick,1024,148,4096,0.6973969458116642,0.2685546875,0.7528347282167053,0.12667161961367013,0.6999011039733887,0.2607421875,0.7545663378609605,0.1248779296875,0.36748609366588914
quick,1024,148,8192,0.5996220019065404,0.41015625,0.8532932860838377,0.0642103941752448,0.5962363481521606,0.41015625,0.8567718447540292,0.06243896484375,0.7349721873317783
quick,1024,148,11146,0.42070927942539393,0.5966796875,0.9101039752102881,0.0474050046339203,0.41240437642988526,0.6005859375,0.9139788260475548,0.04589090256594294,1.0
quick,1024,149,1,0.998046875,0.001953125,0.09999999999999999,0.5,0.998046875,0.001953125,0.09999999999999999,0.5,9.165902841429881e-05
